10.1099503868,-5.71536569368,25.5788945172
10.7252001669,-5.71536569368,25.2273310202
11.867781532,-5.71536569368,24.8757675232
13.186158306,-5.71536569368,24.8757675232
14.5045350799,-5.62747481944,24.8757675232
15.8229118539,-5.62747481944,24.9636583975
17.3170703764,-5.62747481944,25.4031127687
18.899119773,-5.71536569368,26.1941442972
20.5690737044,-5.62747481944,27.4246301969
22.1511231011,-5.62747481944,28.9187887194
23.821063372,-5.71536569368,30.6766198646
25.4910036429,-5.71536569368,32.4344510097
27.2488347881,-5.71536569368,34.1922821549
28.7429933105,-5.62747481944,36.3016904574
30.2371654934,-5.62747481944,38.4110850996
31.7313240158,-5.62747481944,40.4326025278
33.0497007898,-5.62747481944,42.6298880442
34.3680639034,-5.62747481944,44.827187221
35.5985498031,-5.71536569368,46.9365818631
36.8290357029,-5.71536569368,49.0459901656
37.8837398541,-5.71536569368,51.3311665562
38.7626622569,-5.71536569368,53.528465733
39.7294618735,-5.71536569368,55.7257649097
40.4326025278,-5.80325656792,57.747282338
41.223620396,-5.9790383164,59.7687724455
42.1025427988,-6.50639722222,61.7023989995
42.8056697927,-7.20952421614,63.6360255536
43.2451378243,-8.08844661891,65.3938430383
43.8603739439,-8.96735536131,67.1516878439
44.1240465667,-10.0220595126,68.7337235802
44.3877328498,-11.1646545381,70.1400048888
44.475623724,-12.3951404378,71.3704771282
44.3877328498,-13.6256263375,72.513085814
44.475623724,-15.0318939857,73.3919945564
44.475623724,-16.3502707597,74.1830124246
44.475623724,-17.8444292822,74.798275865
44.475623724,-19.2506969304,75.2377302362
44.475623724,-20.8327463271,75.5014028589
44.475623724,-22.2390139753,75.5014028589
44.475623724,-23.7331724977,75.5014028589
44.475623724,-25.2273310202,75.5014028589
44.475623724,-26.6335986684,75.5014028589
44.475623724,-28.0398663166,75.4135119847
44.475623724,-29.3582430906,75.149839362
44.475623724,-30.6766198646,74.798275865
44.475623724,-31.7313240158,74.1830124246
44.475623724,-32.7860145067,73.4798854307
44.475623724,-33.7528277837,72.6888675625
44.475623724,-34.7196410607,71.8099588201
44.475623724,-35.5985498031,70.8431318827
44.475623724,-36.3016904574,69.8763322661
44.475623724,-36.9169265771,68.9095053287
44.475623724,-37.3563946087,67.8548148378
44.475623724,-37.8837398541,66.8001243469
44.475623724,-38.3231942253,65.6575156611
44.475623724,-38.6747713827,64.6028251702
44.475623724,-39.1142257539,63.6360255536
44.475623724,-39.3778983766,62.7570894904
44.475623724,-39.905243622,61.878180748
44.475623724,-40.2568207794,61.1750537541
44.475623724,-40.5204934021,60.4719267602
44.475623724,-40.9599477733,59.8566633197
44.475623724,-41.4873066791,59.4172089485
